invoice_id,company_id,company_name,client_id,related_freelancer_id,related_job_id,amount_due,currency,invoice_created_at,due_date,payment_expected_date,status,days_overdue,communication_history,last_communication_at,invoice_tags,created_at,updated_at
INV-2025-1254,company_004,CloudNova Systems,user_031,user_018,job_200ee68a,91526,INR,2025-09-10T06:39:52.079368+00:00,2025-10-24,2025-10-29,PENDING,33,"[{""ts"": ""2025-09-10T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1254 to CloudNova Systems."", ""type"": ""initial""}, {""ts"": ""2025-09-17T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent an email thanking the client that it was successfully delivered. The client responded positively, confirming everything was clear."", ""type"": ""reminder""}, {""ts"": ""2025-09-25T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client regarding overdue payment. Firmly requested payment and compliance with agreed terms. Client indicated payment will be made."", ""type"": ""firm""}, {""ts"": ""2025-10-10T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice demanding immediate payment for overdue invoice. Outlined payment terms, prior reminders, and potential penalties for non-payment. Legal team copied."", ""type"": ""legal""}]",2025-10-10T06:39:52.079368+00:00,,2025-09-10T06:39:52.079368+00:00,2025-11-26T06:39:52.079368+00:00
INV-2025-1255,company_015,NextWave Creations,user_002,user_050,job_a7ba7b6b,134260,INR,2025-11-22T06:39:52.079368+00:00,2025-12-05,2025-12-10,PAID,0,"[{""ts"": ""2025-11-22T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1255 to NextWave Creations."", ""type"": ""initial""}]",2025-11-22T06:39:52.079368+00:00,milestone,2025-11-22T06:39:52.079368+00:00,2025-11-26T06:39:52.079368+00:00
INV-2025-1256,company_036,DeepLogic Systems,user_007,user_026,job_d372d4b2,44331,INR,2025-10-06T06:39:52.079368+00:00,2025-10-14,2025-10-19,OVERDUE,43,"[{""ts"": ""2025-10-06T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1256 to DeepLogic Systems."", ""type"": ""initial""}, {""ts"": ""2025-10-13T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Attached invoice to email and received confirmation from the client reminding them of the invoice. Highlighted due date and thanking them for their collaboration. Requested confirmation that all items met their expectations."", ""type"": ""reminder""}, {""ts"": ""2025-10-21T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Emailed client reminding them of pending invoice and reiterating payment terms. Emphasized urgency and contractual responsibility. Client acknowledged and committed to payment."", ""type"": ""firm""}, {""ts"": ""2025-11-05T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent final demand letter outlining unpaid invoice, previous communications, and legal team with full documentation of communications and invoice history. Legal team copied for record-keeping and next steps. Emphasized urgency of settlement. Notified client of potential legal action. Legal team kept on record."", ""type"": ""legal""}]",2025-11-05T06:39:52.079368+00:00,,2025-10-06T06:39:52.079368+00:00,2025-11-26T06:39:52.079368+00:00
INV-2025-1257,company_026,VectorShift Technologies,user_002,user_020,job_e8ae1480,157179,INR,2025-10-21T06:39:52.079368+00:00,2025-11-29,2025-12-04,PENDING,0,"[{""ts"": ""2025-10-21T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1257 to VectorShift Technologies."", ""type"": ""initial""}]",2025-10-21T06:39:52.079368+00:00,,2025-10-21T06:39:52.079368+00:00,2025-11-26T06:39:52.079368+00:00
INV-2025-1258,company_027,BoldBridge Software,user_035,user_038,job_325eba33,71538,INR,2025-09-16T06:39:52.079368+00:00,2025-10-14,2025-10-19,OVERDUE,43,"[{""ts"": ""2025-09-16T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1258 to BoldBridge Software."", ""type"": ""initial""}, {""ts"": ""2025-09-23T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent an email outlining the invoice was received and understood all details."", ""type"": ""reminder""}, {""ts"": ""2025-10-01T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client regarding overdue invoice. Firmly requested settlement and emphasized importance of prompt payment and noted potential escalation to management if not resolved. Client acknowledged receipt."", ""type"": ""firm""}, {""ts"": ""2025-10-16T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice for overdue invoice. Outlined consequences of non-compliance and referenced contractual terms. Client notified of 7-day compliance window. Legal department copied."", ""type"": ""legal""}]",2025-10-16T06:39:52.079368+00:00,milestone,2025-09-16T06:39:52.079368+00:00,2025-11-26T06:39:52.079368+00:00
INV-2025-1259,company_026,VectorShift Technologies,user_042,user_006,job_b6938a11,27121,INR,2025-07-30T06:39:52.079368+00:00,2025-08-16,2025-08-21,OVERDUE,102,"[{""ts"": ""2025-07-30T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1259 to VectorShift Technologies."", ""type"": ""initial""}, {""ts"": ""2025-08-06T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent polite email reminder with invoice and detailed notes on tasks performed. Follow-up included a polite note thanking client for collaboration and summarized services rendered. Followed up with a polite WhatsApp message emphasizing payment schedule. Client responded positively."", ""type"": ""reminder""}, {""ts"": ""2025-08-14T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent firm email highlighting overdue invoice. Reiterated urgency and requested confirmation of transfer date."", ""type"": ""firm""}, {""ts"": ""2025-08-29T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated client’s overdue invoice to legal department notified."", ""type"": ""legal""}]",2025-08-29T06:39:52.079368+00:00,,2025-07-30T06:39:52.079368+00:00,2025-11-26T06:39:52.079368+00:00
INV-2025-1260,company_015,NextWave Creations,user_029,user_043,job_26d53914,83270,INR,2025-11-02T06:39:52.079368+00:00,2025-11-22,2025-11-27,OVERDUE,4,"[{""ts"": ""2025-11-02T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1260 to NextWave Creations."", ""type"": ""initial""}, {""ts"": ""2025-11-09T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent invoice with client via WhatsApp highlighting the payment schedule is on track."", ""type"": ""reminder""}]",2025-11-09T06:39:52.079368+00:00,,2025-11-02T06:39:52.079368+00:00,2025-11-26T06:39:52.079368+00:00
INV-2025-1261,company_022,Hyperlane Technologies,user_050,user_043,job_5b78b645,136502,INR,2025-09-27T06:39:52.079368+00:00,2025-10-27,2025-11-01,OVERDUE,30,"[{""ts"": ""2025-09-27T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1261 to Hyperlane Technologies."", ""type"": ""initial""}, {""ts"": ""2025-10-04T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently reminded client about invoice via email highlighting the payment timeline and expressed satisfaction with documentation."", ""type"": ""reminder""}, {""ts"": ""2025-10-12T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up WhatsApp message emphasizing urgency of overdue invoice. Requested immediate settlement and emphasized importance of timely payment. Client responded indicating internal approval needed but agreed to prioritize payment."", ""type"": ""firm""}, {""ts"": ""2025-10-27T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated overdue invoice to legal department. Legal counsel instructed to draft formal notice to client."", ""type"": ""legal""}]",2025-10-27T06:39:52.079368+00:00,,2025-09-27T06:39:52.079368+00:00,2025-11-26T06:39:52.079368+00:00
INV-2025-1262,company_010,NovaStack Innovations,user_029,user_017,job_00e44720,120338,INR,2025-08-09T06:39:52.079368+00:00,2025-09-05,2025-09-10,OVERDUE,82,"[{""ts"": ""2025-08-09T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1262 to NovaStack Innovations."", ""type"": ""initial""}, {""ts"": ""2025-08-16T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gentle reminder to client confirming receipt and understanding. Client acknowledged and promised prompt processing."", ""type"": ""reminder""}, {""ts"": ""2025-08-24T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client to confirm overdue invoice. Emphasized immediate action and confirmed client awareness. Client indicated processing will be made."", ""type"": ""firm""}, {""ts"": ""2025-09-08T06:39:52.079368+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent final demand letter outlining unpaid invoice, previous reminders, and contract terms to draft formal notice."", ""type"": ""legal""}]",2025-09-08T06:39:52.079368+00:00,,2025-08-09T06:39:52.079368+00:00,2025-11-26T06:39:52.079368+00:00
INV-2025-1263,company_026,VectorShift Technologies,user_044,user_020,job_a3c43631,199518,INR,2025-11-07T06:39:52.083082+00:00,2025-12-13,2025-12-18,PENDING,0,"[{""ts"": ""2025-11-07T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1263 to VectorShift Technologies."", ""type"": ""initial""}]",2025-11-07T06:39:52.083082+00:00,,2025-11-07T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1264,company_028,InfinitePixels Studio,user_009,user_014,job_5ae6254b,174234,INR,2025-09-12T06:39:52.083082+00:00,2025-10-05,2025-10-10,OVERDUE,52,"[{""ts"": ""2025-09-12T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1264 to InfinitePixels Studio."", ""type"": ""initial""}, {""ts"": ""2025-09-19T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Email and WhatsApp messages sent to client. Followed up through WhatsApp to confirm receipt. Client acknowledged receipt and appreciated the clarity of the documentation. Client replied courteously and indicated payment would be initiated shortly."", ""type"": ""reminder""}, {""ts"": ""2025-09-27T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client to discuss overdue invoice. Noted that payment is required immediately and documented all prior communications. Client indicated internal approval is required but acknowledged the call but indicated potential delays due to internal processing."", ""type"": ""firm""}, {""ts"": ""2025-10-12T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated overdue invoice to legal team, providing full invoice history, prior reminders, and legal team informed."", ""type"": ""legal""}]",2025-10-12T06:39:52.083082+00:00,,2025-09-12T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1265,company_038,CloudSphere Labs,user_015,user_034,job_ed3f8567,138251,INR,2025-10-19T06:39:52.083082+00:00,2025-10-27,2025-11-01,OVERDUE,30,"[{""ts"": ""2025-10-19T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1265 to CloudSphere Labs."", ""type"": ""initial""}, {""ts"": ""2025-10-26T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Shared invoice via email and WhatsApp. Emphasized due date politely and offered support for any clarifications. Client acknowledged receipt."", ""type"": ""reminder""}, {""ts"": ""2025-11-03T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent formal email emphasizing overdue payment and requesting immediate settlement. Client responded acknowledging notice."", ""type"": ""firm""}, {""ts"": ""2025-11-18T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent final demand letter outlining overdue invoice, previous communications, payment history, and consequences of non-payment. Legal team copied for action."", ""type"": ""legal""}]",2025-11-18T06:39:52.083082+00:00,,2025-10-19T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1266,company_013,UrbanHive Digital,user_045,user_007,job_d9f45011,20457,INR,2025-10-23T06:39:52.083082+00:00,2025-11-12,2025-11-17,OVERDUE,14,"[{""ts"": ""2025-10-23T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1266 to UrbanHive Digital."", ""type"": ""initial""}, {""ts"": ""2025-10-30T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent an email outlining the invoice and detailed notes on tasks performed. Follow-up included a polite reminder was sent emphasizing the due date politely and offered support for any clarifications. Client acknowledged receipt of invoice. Included a note thanking client for collaboration. Followed up with a brief summary of services rendered and ensured they were satisfied with the invoice for review. Followed up through WhatsApp politely, confirming receipt and expressed willingness to assist with any clarifications or supporting documents. Client acknowledged receipt."", ""type"": ""reminder""}, {""ts"": ""2025-11-07T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up email outlining overdue invoice and requesting immediate settlement. Client responded, indicating they would process immediately."", ""type"": ""firm""}]",2025-11-07T06:39:52.083082+00:00,,2025-10-23T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1267,company_028,InfinitePixels Studio,user_038,user_028,job_19c8fc2b,123576,INR,2025-09-16T06:39:52.083082+00:00,2025-10-12,2025-10-17,OVERDUE,45,"[{""ts"": ""2025-09-16T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1267 to InfinitePixels Studio."", ""type"": ""initial""}, {""ts"": ""2025-09-23T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Shared invoice with client via email, summarizing completed work and total charges. Followed up politely confirming receipt and indicating that payment would be processed shortly."", ""type"": ""reminder""}, {""ts"": ""2025-10-01T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Emailed client stressing overdue status of invoice. Firmly requested settlement and emphasized importance of settling the amount promptly. Included previous communications and highlighted potential escalation if not received soon. Client confirmed awareness and intention to pay."", ""type"": ""firm""}, {""ts"": ""2025-10-16T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Escalated overdue invoice to legal counsel for action. Full communication history and invoice history. Legal action recommended if payment is not received. Legal team informed."", ""type"": ""legal""}]",2025-10-16T06:39:52.083082+00:00,milestone,2025-09-16T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1268,company_023,DigitalCraft Media,user_037,user_015,job_8a312afc,47359,INR,2025-08-06T06:39:52.083082+00:00,2025-09-07,2025-09-12,PENDING,80,"[{""ts"": ""2025-08-06T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1268 to DigitalCraft Media."", ""type"": ""initial""}, {""ts"": ""2025-08-13T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently reminded the client and requesting confirmation. The client responded positively, confirming everything was clear."", ""type"": ""reminder""}, {""ts"": ""2025-08-21T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client to confirm overdue invoice. Firmly requested immediate payment is expected immediately. Client confirmed receipt."", ""type"": ""firm""}, {""ts"": ""2025-09-05T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Drafted legal notice outlining overdue payment, referencing contractual obligations. Client notified of immediate action required and timeline for compliance. Copies archived for legal record."", ""type"": ""legal""}]",2025-09-05T06:39:52.083082+00:00,,2025-08-06T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1269,company_023,DigitalCraft Media,user_050,user_049,job_1bfd995c,123749,INR,2025-09-18T06:39:52.083082+00:00,2025-10-16,2025-10-21,OVERDUE,41,"[{""ts"": ""2025-09-18T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1269 to DigitalCraft Media."", ""type"": ""initial""}, {""ts"": ""2025-09-25T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently reminded client about invoice via email highlighting the completed work and breakdown of charges and highlighting the payment terms and requesting confirmation. The client acknowledged receipt and offering assistance for any clarifications. Client confirmed receipt of the line items. A gentle message was sent emphasizing the due date politely and offered support for any clarifications. Client confirmed they had received and understood. Emphasized due date for the transparency."", ""type"": ""reminder""}, {""ts"": ""2025-10-03T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client to discuss overdue invoice. Noted that payment is expected immediately. Client requested a short delay."", ""type"": ""firm""}, {""ts"": ""2025-10-18T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent final demand letter to client for overdue payment. Included detailed invoice history, previous reminders, and contractual obligations. Client informed of seriousness of situation."", ""type"": ""legal""}]",2025-10-18T06:39:52.083082+00:00,,2025-09-18T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1270,company_027,BoldBridge Software,user_019,user_006,job_93a8db3f,99289,INR,2025-10-15T06:39:52.083082+00:00,2025-11-25,2025-11-30,OVERDUE,1,"[{""ts"": ""2025-10-15T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1270 to BoldBridge Software."", ""type"": ""initial""}]",2025-10-15T06:39:52.083082+00:00,,2025-10-15T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1271,company_026,VectorShift Technologies,user_030,user_003,job_dbfa92c5,129612,INR,2025-10-21T06:39:52.083082+00:00,2025-12-02,2025-12-07,PAID,0,"[{""ts"": ""2025-10-21T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1271 to VectorShift Technologies."", ""type"": ""initial""}]",2025-10-21T06:39:52.083082+00:00,,2025-10-21T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1272,company_001,TechCorp Solutions,user_014,user_017,job_a477e622,73367,INR,2025-09-05T06:39:52.083082+00:00,2025-10-04,2025-10-09,OVERDUE,53,"[{""ts"": ""2025-09-05T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1272 to TechCorp Solutions."", ""type"": ""initial""}, {""ts"": ""2025-09-12T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently reminded client about the pending invoice via email with a friendly email to the client and requesting confirmation. The client acknowledged receipt and appreciation."", ""type"": ""reminder""}, {""ts"": ""2025-09-20T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up email sent regarding overdue invoice. Emphasized importance of settling the amount promptly. Included previous communications and potential escalation. Client confirmed receipt."", ""type"": ""firm""}, {""ts"": ""2025-10-05T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent final demand letter to client, detailing unpaid invoice and previous communications. Notified client of immediate payment and legal consequences. Client notified of payment deadline and consequences. Legal team archived documentation."", ""type"": ""legal""}]",2025-10-05T06:39:52.083082+00:00,,2025-09-05T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1273,company_028,InfinitePixels Studio,user_001,user_043,job_52b442d7,143216,INR,2025-10-19T06:39:52.083082+00:00,2025-11-19,2025-11-24,OVERDUE,7,"[{""ts"": ""2025-10-19T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1273 to InfinitePixels Studio."", ""type"": ""initial""}, {""ts"": ""2025-10-26T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Sent polite email reminder with invoice and detailed notes on tasks performed. Follow-up included a polite reminder, confirming receipt. Client acknowledged and promised timely processing."", ""type"": ""reminder""}, {""ts"": ""2025-11-03T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called the client directly to discuss overdue invoice. Stressed urgency and contractual responsibility. Client acknowledged and promised action."", ""type"": ""firm""}]",2025-11-03T06:39:52.083082+00:00,,2025-10-19T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1274,company_006,AlphaUp Startups,user_019,user_036,job_adc95417,157578,INR,2025-11-11T06:39:52.083082+00:00,2025-12-17,2025-12-22,PARTIAL,0,"[{""ts"": ""2025-11-11T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1274 to AlphaUp Startups."", ""type"": ""initial""}]",2025-11-11T06:39:52.083082+00:00,milestone,2025-11-11T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1275,company_021,CodeSmith Agency,user_023,user_045,job_796d7558,190872,INR,2025-11-08T06:39:52.083082+00:00,2025-12-07,2025-12-12,PENDING,0,"[{""ts"": ""2025-11-08T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1275 to CodeSmith Agency."", ""type"": ""initial""}]",2025-11-08T06:39:52.083082+00:00,,2025-11-08T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1276,company_012,CipherGrid Analytics,user_004,user_025,job_864d3f48,32128,INR,2025-11-03T06:39:52.083082+00:00,2025-11-13,2025-11-18,OVERDUE,13,"[{""ts"": ""2025-11-03T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1276 to CipherGrid Analytics."", ""type"": ""initial""}, {""ts"": ""2025-11-10T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently nudged client via email with the invoice, explaining payment instructions and terms. Followed up politely confirming receipt and satisfaction with documentation."", ""type"": ""reminder""}, {""ts"": ""2025-11-18T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent formal reminder email outlining overdue invoice, stating that prompt settlement is expected. Highlighted the consequences of delayed payment and noted urgency. Client acknowledged and promised processing."", ""type"": ""firm""}]",2025-11-18T06:39:52.083082+00:00,,2025-11-03T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1277,company_005,NeonByte Labs,user_007,user_042,job_7b4e53c8,184252,INR,2025-08-13T06:39:52.083082+00:00,2025-08-28,2025-09-02,OVERDUE,90,"[{""ts"": ""2025-08-13T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1277 to NeonByte Labs."", ""type"": ""initial""}, {""ts"": ""2025-08-20T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently reminded client about invoice via email with line-by-line breakdown of charges and highlighting the completed work and breakdown of charges and work completed. Followed up politely through WhatsApp politely, confirming receipt and satisfaction with documentation."", ""type"": ""reminder""}, {""ts"": ""2025-08-28T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Follow-up WhatsApp message regarding overdue invoice, stating that prompt settlement is necessary. Highlighted previous reminders and potential escalation. Client confirmed receipt."", ""type"": ""firm""}, {""ts"": ""2025-09-12T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent final demand letter outlining unpaid invoice and previous reminders. Notified client that failure to comply will result in legal proceedings. Included payment details and prior reminders. Notified client of consequences for non-payment. Legal team documented all details."", ""type"": ""legal""}]",2025-09-12T06:39:52.083082+00:00,milestone,2025-08-13T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1278,company_022,Hyperlane Technologies,user_048,user_003,job_d0626658,122767,INR,2025-11-13T06:39:52.083082+00:00,2025-12-09,2025-12-14,PAID,0,"[{""ts"": ""2025-11-13T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1278 to Hyperlane Technologies."", ""type"": ""initial""}]",2025-11-13T06:39:52.083082+00:00,,2025-11-13T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
INV-2025-1279,company_032,FutureSpark Labs,user_001,user_047,job_c15769d5,41434,INR,2025-09-05T06:39:52.083082+00:00,2025-09-23,2025-09-28,PENDING,64,"[{""ts"": ""2025-09-05T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent invoice INV-2025-1279 to FutureSpark Labs."", ""type"": ""initial""}, {""ts"": ""2025-09-12T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""whatsapp"", ""message"": ""Gently reminded client via email and sent friendly note highlighting the completed work and total amount due. Follow-up included a polite reminder, confirming receipt. Client replied promptly acknowledging the notice."", ""type"": ""reminder""}, {""ts"": ""2025-09-20T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Called client to discuss the overdue duration and consequences. Client responded indicating internal approval needed but agreed to prioritize payment."", ""type"": ""firm""}, {""ts"": ""2025-10-05T06:39:52.083082+00:00"", ""from"": ""freelancer"", ""to"": ""client"", ""channel"": ""email"", ""message"": ""Sent final demand letter outlining overdue payment, referencing contractual obligations. Client notified. Legal team informed."", ""type"": ""legal""}]",2025-10-05T06:39:52.083082+00:00,,2025-09-05T06:39:52.083082+00:00,2025-11-26T06:39:52.083082+00:00
