event_id,user_id,title,category,related_job_id,related_company_id,start_time,end_time,priority,event_status,location,created_at,updated_at
evt_2229,user_002,Doctor Appointment Event,Doctor Appointment,,,2025-11-21T10:30:00+00:00,2025-11-21T11:30:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-11-07T10:30:00+00:00,2025-11-26T06:39:52.410581+00:00
evt_2230,user_023,Diet Tracking Reminder Event,Diet Tracking Reminder,,,2025-12-06T15:30:00+00:00,2025-12-06T17:30:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-11-06T15:30:00+00:00,2025-11-26T06:39:52.410581+00:00
evt_2231,user_035,Plumber Appointment Event,Plumber Appointment,,,2025-12-06T14:30:00+00:00,2025-12-06T17:30:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-11-13T14:30:00+00:00,2025-11-26T06:39:52.410581+00:00
evt_2232,user_021,Religious Event Event,Religious Event,,,2025-11-24T16:15:00+00:00,2025-11-24T18:15:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-11-24T16:15:00+00:00,2025-11-26T06:39:52.410581+00:00
evt_2233,user_035,Cooking Time Event,Cooking Time,,,2025-12-01T09:15:00+00:00,2025-12-01T10:15:00+00:00,Medium,done,"Pune, Maharashtra",2025-11-29T09:15:00+00:00,2025-11-26T06:39:52.410581+00:00
evt_2234,user_003,Mobile Recharge Reminder Event,Mobile Recharge Reminder,,,2025-11-05T11:15:00+00:00,2025-11-05T13:15:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-10-09T11:15:00+00:00,2025-11-26T06:39:52.410581+00:00
evt_2235,user_039,Religious Event Event,Religious Event,,,2025-11-26T12:15:00+00:00,2025-11-26T14:15:00+00:00,Medium,done,Remote,2025-10-29T12:15:00+00:00,2025-11-26T06:39:52.410581+00:00
evt_2236,user_037,Family Gathering Event,Family Gathering,,,2025-10-30T14:00:00+00:00,2025-10-30T15:00:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-09-30T14:00:00+00:00,2025-11-26T06:39:52.410581+00:00
evt_2237,user_048,Medical Test Event,Medical Test,,,2025-12-23T09:00:00+00:00,2025-12-23T12:00:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-12-11T09:00:00+00:00,2025-11-26T06:39:52.410581+00:00
evt_2238,user_029,Hotel Check-In Event,Hotel Check-In,,,2025-10-31T14:15:00+00:00,2025-10-31T15:15:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-10-15T14:15:00+00:00,2025-11-26T06:39:52.410581+00:00
evt_2239,user_006,Subscription Renewal Event,Subscription Renewal,,,2025-11-08T08:00:00+00:00,2025-11-08T11:00:00+00:00,Medium,done,"Pune, Maharashtra",2025-10-29T08:00:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2240,user_013,Cooking Time Event,Cooking Time,,,2025-12-08T13:15:00+00:00,2025-12-08T16:15:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-11-28T13:15:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2241,user_041,Portfolio Update Event,Portfolio Update,,,2025-12-28T18:00:00+00:00,2025-12-28T20:00:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-12-08T18:00:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2242,user_022,House Cleaning Event,House Cleaning,,,2026-01-01T10:15:00+00:00,2026-01-01T13:15:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-12-19T10:15:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2243,user_049,Grocery Shopping Event,Grocery Shopping,,,2025-11-01T14:30:00+00:00,2025-11-01T16:30:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-10-16T14:30:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2244,user_049,Morning Run Event,Morning Run,,,2026-01-10T08:30:00+00:00,2026-01-10T10:30:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-12-26T08:30:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2245,user_004,Friend Meetup Event,Friend Meetup,,,2025-12-11T14:00:00+00:00,2025-12-11T15:00:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-11-23T14:00:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2246,user_042,Invoice Follow-Up Reminder Event,Invoice Follow-Up Reminder,,,2025-12-10T10:30:00+00:00,2025-12-10T13:30:00+00:00,Medium,cancelled,Remote,2025-11-17T10:30:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2247,user_030,Physiotherapy Session Event,Physiotherapy Session,,,2025-11-22T15:30:00+00:00,2025-11-22T18:30:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-10-31T15:30:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2248,user_018,Family Gathering Event,Family Gathering,,,2025-12-29T17:00:00+00:00,2025-12-29T20:00:00+00:00,Medium,cancelled,Remote,2025-12-26T17:00:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2249,user_033,Laundry Day Event,Laundry Day,,,2025-11-24T08:15:00+00:00,2025-11-24T09:15:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-11-24T08:15:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2250,user_048,Cooking Time Event,Cooking Time,,,2026-01-17T17:45:00+00:00,2026-01-17T18:45:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-12-30T17:45:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2251,user_010,House Cleaning Event,House Cleaning,,,2025-11-19T12:30:00+00:00,2025-11-19T14:30:00+00:00,Medium,done,"Pune, Maharashtra",2025-11-18T12:30:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2252,user_003,Medicine Refill Reminder Event,Medicine Refill Reminder,,,2026-01-12T15:45:00+00:00,2026-01-12T16:45:00+00:00,Medium,done,"Pune, Maharashtra",2026-01-02T15:45:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2253,user_006,Morning Run Event,Morning Run,,,2026-01-09T14:30:00+00:00,2026-01-09T15:30:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2026-01-06T14:30:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2254,user_031,Concert Event Event,Concert Event,,,2025-10-29T16:00:00+00:00,2025-10-29T17:00:00+00:00,Medium,done,Remote,2025-10-11T16:00:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2255,user_048,Hotel Check-In Event,Hotel Check-In,,,2025-12-08T17:30:00+00:00,2025-12-08T19:30:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-12-02T17:30:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2256,user_001,Payment Collection Alert Event,Payment Collection Alert,,,2025-12-19T12:45:00+00:00,2025-12-19T13:45:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-12-11T12:45:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2257,user_042,Anniversary Celebration of Avni,Anniversary Celebration,,,2025-12-12T09:30:00+00:00,2025-12-12T11:30:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-12-11T09:30:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2258,user_025,Commute Time Event,Commute Time,,,2026-01-13T13:45:00+00:00,2026-01-13T15:45:00+00:00,Medium,scheduled,"Pune, Maharashtra",2026-01-11T13:45:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2259,user_009,Plumber Appointment Event,Plumber Appointment,,,2025-12-24T08:45:00+00:00,2025-12-24T11:45:00+00:00,Medium,done,Remote,2025-12-22T08:45:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2260,user_013,Rent Payment Reminder Event,Rent Payment Reminder,,,2025-11-20T16:30:00+00:00,2025-11-20T18:30:00+00:00,High,scheduled,"Bengaluru, Karnataka",2025-11-07T16:30:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2261,user_043,Plumber Appointment Event,Plumber Appointment,,,2025-12-05T16:45:00+00:00,2025-12-05T18:45:00+00:00,Medium,cancelled,Remote,2025-11-15T16:45:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2262,user_003,Invoice Follow-Up Reminder Event,Invoice Follow-Up Reminder,,,2025-12-07T08:45:00+00:00,2025-12-07T09:45:00+00:00,Medium,scheduled,Remote,2025-12-05T08:45:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2263,user_008,Family Gathering Event,Family Gathering,,,2025-11-03T16:00:00+00:00,2025-11-03T17:00:00+00:00,Medium,cancelled,Remote,2025-10-12T16:00:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2264,user_016,Reading Time Event,Reading Time,,,2026-01-12T10:45:00+00:00,2026-01-12T11:45:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2026-01-01T10:45:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2265,user_004,Travel Planning Event,Travel Planning,,,2025-12-06T16:00:00+00:00,2025-12-06T19:00:00+00:00,Medium,scheduled,Remote,2025-11-24T16:00:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2266,user_026,Religious Event Event,Religious Event,,,2025-11-01T15:30:00+00:00,2025-11-01T18:30:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-10-19T15:30:00+00:00,2025-11-26T06:39:52.411577+00:00
evt_2267,user_019,Friend Meetup Event,Friend Meetup,,,2025-11-13T11:45:00+00:00,2025-11-13T12:45:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-10-27T11:45:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2268,user_040,Team Sync Event,Team Sync,,,2025-12-24T16:00:00+00:00,2025-12-24T17:00:00+00:00,Medium,done,Remote,2025-12-08T16:00:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2269,user_038,Game Night Event,Game Night,,,2025-10-27T14:00:00+00:00,2025-10-27T15:00:00+00:00,Medium,scheduled,Remote,2025-10-01T14:00:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2270,user_041,Religious Event Event,Religious Event,,,2025-11-13T17:45:00+00:00,2025-11-13T18:45:00+00:00,Medium,scheduled,Remote,2025-10-27T17:45:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2271,user_007,Hotel Check-In Event,Hotel Check-In,,,2025-12-22T08:45:00+00:00,2025-12-22T10:45:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-12-17T08:45:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2272,user_004,Subscription Renewal Event,Subscription Renewal,,,2025-12-18T18:30:00+00:00,2025-12-18T20:30:00+00:00,Medium,cancelled,Remote,2025-11-25T18:30:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2273,user_038,Subscription Renewal Event,Subscription Renewal,,,2025-12-10T12:45:00+00:00,2025-12-10T15:45:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-11-20T12:45:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2274,user_026,Dinner Plan Event,Dinner Plan,,,2026-01-04T13:30:00+00:00,2026-01-04T15:30:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-12-15T13:30:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2275,user_050,Payment Collection Alert Event,Payment Collection Alert,,,2025-11-07T18:00:00+00:00,2025-11-07T19:00:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-11-03T18:00:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2276,user_010,Anniversary Celebration of Akshay,Anniversary Celebration,,,2025-11-17T13:15:00+00:00,2025-11-17T16:15:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-10-28T13:15:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2277,user_006,Morning Run Event,Morning Run,,,2025-11-11T09:30:00+00:00,2025-11-11T12:30:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-10-31T09:30:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2278,user_015,Reading Time Event,Reading Time,,,2025-12-08T08:30:00+00:00,2025-12-08T09:30:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-11-14T08:30:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2279,user_042,Travel Planning Event,Travel Planning,,,2025-11-10T08:00:00+00:00,2025-11-10T09:00:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-11-08T08:00:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2280,user_027,Religious Event Event,Religious Event,,,2025-11-24T12:15:00+00:00,2025-11-24T13:15:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-11-12T12:15:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2281,user_012,Friend Meetup Event,Friend Meetup,,,2026-01-08T13:45:00+00:00,2026-01-08T16:45:00+00:00,Medium,cancelled,Remote,2026-01-03T13:45:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2282,user_020,Packing Reminder Event,Packing Reminder,,,2025-12-06T08:15:00+00:00,2025-12-06T09:15:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-11-22T08:15:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2283,user_014,Doctor Appointment Event,Doctor Appointment,,,2025-12-11T18:45:00+00:00,2025-12-11T19:45:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-11-25T18:45:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2284,user_015,Self-Care Session Event,Self-Care Session,,,2025-12-17T10:30:00+00:00,2025-12-17T11:30:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-12-12T10:30:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2285,user_048,Payment Collection Alert Event,Payment Collection Alert,,,2025-11-02T18:15:00+00:00,2025-11-02T19:15:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-10-31T18:15:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2286,user_041,Packing Reminder Event,Packing Reminder,,,2025-12-24T08:45:00+00:00,2025-12-24T09:45:00+00:00,Medium,cancelled,Remote,2025-11-26T08:45:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2287,user_010,Yoga Session Event,Yoga Session,,,2025-12-29T15:15:00+00:00,2025-12-29T16:15:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-12-23T15:15:00+00:00,2025-11-26T06:39:52.412382+00:00
evt_2288,user_012,Grocery Shopping Event,Grocery Shopping,,,2025-11-13T15:15:00+00:00,2025-11-13T17:15:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-11-13T15:15:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2289,user_014,Home Repair Visit Event,Home Repair Visit,,,2025-11-09T10:45:00+00:00,2025-11-09T12:45:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-11-05T10:45:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2290,user_042,Morning Run Event,Morning Run,,,2025-12-27T14:00:00+00:00,2025-12-27T16:00:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-12-02T14:00:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2291,user_019,Commute Time Event,Commute Time,,,2026-01-19T14:30:00+00:00,2026-01-19T17:30:00+00:00,Medium,scheduled,Remote,2026-01-18T14:30:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2292,user_024,Self-Care Session Event,Self-Care Session,,,2026-01-25T17:15:00+00:00,2026-01-25T18:15:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2026-01-20T17:15:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2293,user_028,Laundry Day Event,Laundry Day,,,2025-10-27T12:15:00+00:00,2025-10-27T14:15:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-10-14T12:15:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2294,user_017,Sports Practice Event,Sports Practice,,,2025-12-30T09:00:00+00:00,2025-12-30T12:00:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-12-01T09:00:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2295,user_006,Sports Practice Event,Sports Practice,,,2025-12-07T18:45:00+00:00,2025-12-07T20:45:00+00:00,Medium,done,Remote,2025-11-12T18:45:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2296,user_005,Sports Practice Event,Sports Practice,,,2025-12-26T16:15:00+00:00,2025-12-26T19:15:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-11-26T16:15:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2297,user_003,Concert Event Event,Concert Event,,,2026-01-11T15:15:00+00:00,2026-01-11T18:15:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2026-01-04T15:15:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2298,user_046,Sports Practice Event,Sports Practice,,,2025-12-31T18:45:00+00:00,2025-12-31T20:45:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-12-02T18:45:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2299,user_015,Weekend Trip Event,Weekend Trip,,,2025-11-04T12:00:00+00:00,2025-11-04T14:00:00+00:00,Medium,done,Remote,2025-10-28T12:00:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2300,user_005,Deep Work Event,Deep Work,,,2025-10-30T17:00:00+00:00,2025-10-30T18:00:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-10-17T17:00:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2301,user_036,House Cleaning Event,House Cleaning,,,2025-12-19T12:15:00+00:00,2025-12-19T13:15:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-11-25T12:15:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2302,user_021,Grocery Shopping Event,Grocery Shopping,,,2025-12-29T18:45:00+00:00,2025-12-29T20:45:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-12-15T18:45:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2303,user_023,Invoice Follow-Up Reminder Event,Invoice Follow-Up Reminder,,,2025-11-30T12:00:00+00:00,2025-11-30T15:00:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-11-21T12:00:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2304,user_020,Team Sync Event,Team Sync,,,2025-12-15T18:30:00+00:00,2025-12-15T20:30:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-12-09T18:30:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2305,user_016,Concert Event Event,Concert Event,,,2026-01-19T15:30:00+00:00,2026-01-19T17:30:00+00:00,Medium,done,"Pune, Maharashtra",2026-01-16T15:30:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2306,user_029,Date Night Event,Date Night,,,2025-12-11T12:00:00+00:00,2025-12-11T15:00:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-11-22T12:00:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2307,user_041,Diet Tracking Reminder Event,Diet Tracking Reminder,,,2025-11-05T12:00:00+00:00,2025-11-05T13:00:00+00:00,Medium,done,"Pune, Maharashtra",2025-10-07T12:00:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2308,user_004,Portfolio Update Event,Portfolio Update,,,2026-01-05T15:30:00+00:00,2026-01-05T17:30:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-12-20T15:30:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2309,user_012,Skill Learning Session Event,Skill Learning Session,,,2026-01-05T17:45:00+00:00,2026-01-05T20:45:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2026-01-02T17:45:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2310,user_012,Deep Work Event,Deep Work,,,2026-01-11T11:45:00+00:00,2026-01-11T13:45:00+00:00,Medium,done,"Mumbai, Maharashtra",2026-01-08T11:45:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2311,user_050,Date Night Event,Date Night,,,2025-11-23T17:00:00+00:00,2025-11-23T18:00:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-11-14T17:00:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2312,user_029,Flight Trip Event,Flight Trip,,,2025-11-23T14:00:00+00:00,2025-11-23T17:00:00+00:00,Medium,scheduled,Remote,2025-11-22T14:00:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2313,user_030,Cooking Time Event,Cooking Time,,,2025-11-22T10:00:00+00:00,2025-11-22T11:00:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-11-18T10:00:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2314,user_025,Diet Tracking Reminder Event,Diet Tracking Reminder,,,2026-01-08T16:15:00+00:00,2026-01-08T19:15:00+00:00,Medium,cancelled,Remote,2025-12-12T16:15:00+00:00,2025-11-26T06:39:52.413575+00:00
evt_2315,user_006,Home Repair Visit Event,Home Repair Visit,,,2025-11-03T18:45:00+00:00,2025-11-03T19:45:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-10-19T18:45:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2316,user_046,Home Repair Visit Event,Home Repair Visit,,,2025-12-22T16:15:00+00:00,2025-12-22T19:15:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-12-07T16:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2317,user_005,Mental Health Break Event,Mental Health Break,,,2025-12-30T14:45:00+00:00,2025-12-30T17:45:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-12-14T14:45:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2318,user_045,Electrician Appointment Event,Electrician Appointment,,,2025-12-07T09:30:00+00:00,2025-12-07T11:30:00+00:00,Medium,cancelled,Remote,2025-11-29T09:30:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2319,user_035,Sports Practice Event,Sports Practice,,,2025-12-25T13:00:00+00:00,2025-12-25T15:00:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-12-03T13:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2320,user_004,Date Night Event,Date Night,,,2025-11-22T15:30:00+00:00,2025-11-22T17:30:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-10-25T15:30:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2321,user_037,Medical Test Event,Medical Test,,,2025-12-24T08:30:00+00:00,2025-12-24T09:30:00+00:00,Medium,done,"Mumbai, Maharashtra",2025-12-21T08:30:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2322,user_038,Bill Payment Reminder Event,Bill Payment Reminder,,,2025-12-10T10:45:00+00:00,2025-12-10T13:45:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-11-13T10:45:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2323,user_030,Payment Collection Alert Event,Payment Collection Alert,,,2025-11-23T17:15:00+00:00,2025-11-23T20:15:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-10-24T17:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2324,user_016,Skill Learning Session Event,Skill Learning Session,,,2026-01-03T10:30:00+00:00,2026-01-03T12:30:00+00:00,Medium,done,"Pune, Maharashtra",2025-12-04T10:30:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2325,user_003,Flight Trip Event,Flight Trip,,,2026-01-15T17:00:00+00:00,2026-01-15T19:00:00+00:00,Medium,done,"Bengaluru, Karnataka",2025-12-23T17:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2326,user_020,Birthday Celebration of Brinda,Birthday Celebration,,,2025-12-14T08:00:00+00:00,2025-12-14T10:00:00+00:00,Medium,scheduled,Remote,2025-11-25T08:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2327,user_019,Mental Health Break Event,Mental Health Break,,,2025-11-03T13:45:00+00:00,2025-11-03T15:45:00+00:00,Medium,scheduled,Remote,2025-10-26T13:45:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2328,user_041,Commute Time Event,Commute Time,,,2025-12-12T11:45:00+00:00,2025-12-12T12:45:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-12-10T11:45:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2329,user_030,Team Sync Event,Team Sync,,,2025-12-11T11:00:00+00:00,2025-12-11T13:00:00+00:00,Medium,cancelled,Remote,2025-11-13T11:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2330,user_006,Project Deadline: Looking for Backend Engineer to implement secure authentication and payment systems in a Crypto Exchange platform. High-priority project due to security and compliance requirements. Strong Python/Django knowledge is essential.,Project Deadline,job_5db8f20b,company_014,2025-10-30T10:30:00+00:00,2025-10-30T12:30:00+00:00,High,done,"Pune, Maharashtra",2025-09-30T10:30:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2331,user_025,Electrician Appointment Event,Electrician Appointment,,,2025-12-31T13:45:00+00:00,2025-12-31T15:45:00+00:00,Medium,done,Remote,2025-12-01T13:45:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2332,user_002,Commute Time Event,Commute Time,,,2025-10-31T08:15:00+00:00,2025-10-31T10:15:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2025-10-16T08:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2333,user_019,Medicine Refill Reminder Event,Medicine Refill Reminder,,,2026-01-07T16:00:00+00:00,2026-01-07T18:00:00+00:00,Medium,scheduled,"Bengaluru, Karnataka",2026-01-02T16:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2334,user_040,Deep Work Event,Deep Work,,,2025-12-30T13:15:00+00:00,2025-12-30T14:15:00+00:00,Medium,scheduled,"Pune, Maharashtra",2025-12-11T13:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2335,user_034,Portfolio Update Event,Portfolio Update,,,2025-12-20T14:00:00+00:00,2025-12-20T15:00:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-12-13T14:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2336,user_048,Diet Tracking Reminder Event,Diet Tracking Reminder,,,2025-12-31T17:00:00+00:00,2025-12-31T19:00:00+00:00,Medium,cancelled,Remote,2025-12-24T17:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2337,user_046,Personal Errand Event,Personal Errand,,,2026-01-10T15:15:00+00:00,2026-01-10T18:15:00+00:00,Medium,scheduled,"Mumbai, Maharashtra",2025-12-21T15:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2338,user_040,Physiotherapy Session Event,Physiotherapy Session,,,2025-12-16T14:15:00+00:00,2025-12-16T15:15:00+00:00,Medium,cancelled,"Mumbai, Maharashtra",2025-11-27T14:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2339,user_032,Sports Practice Event,Sports Practice,,,2025-11-20T14:00:00+00:00,2025-11-20T17:00:00+00:00,Medium,done,"Pune, Maharashtra",2025-11-19T14:00:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2340,user_028,House Cleaning Event,House Cleaning,,,2026-01-04T11:15:00+00:00,2026-01-04T14:15:00+00:00,Medium,done,"Pune, Maharashtra",2025-12-08T11:15:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2341,user_013,Concert Event Event,Concert Event,,,2026-01-21T08:45:00+00:00,2026-01-21T10:45:00+00:00,Medium,done,"Mumbai, Maharashtra",2026-01-06T08:45:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2342,user_011,Anniversary Celebration of Divya,Anniversary Celebration,,,2025-12-12T08:45:00+00:00,2025-12-12T10:45:00+00:00,Medium,cancelled,"Bengaluru, Karnataka",2025-12-11T08:45:00+00:00,2025-11-26T06:39:52.414696+00:00
evt_2343,user_034,Gym Workout Event,Gym Workout,,,2026-01-05T14:45:00+00:00,2026-01-05T17:45:00+00:00,Medium,cancelled,"Pune, Maharashtra",2025-12-07T14:45:00+00:00,2025-11-26T06:39:52.414696+00:00
